rebalance_date,CEG,CIEN,DAL,GD,LNG
2025-10-13,0.2830825516690371,0.20227532562609155,-0.17071575459025745,-0.0073210613524356425,-0.30732106135243564
2025-10-27,0.0036577606811735385,0.13207935968396162,-0.14305264172748222,0.3036577606811735,-0.2963422393188265
2025-11-10,0.005262360521012988,0.12754001170013704,-0.14332709326317603,0.30526236052101297,-0.294737639478987
2025-11-24,-0.13731498096948047,0.19180968074339094,0.2768478097413493,-0.015671254757629892,-0.31567125475762986
2025-12-09,0.0,0.20568994089414758,0.2943100591058524,-0.2530534513969072,-0.24694654860309279
2025-12-23,-0.12979579875862401,0.15321095783217034,0.29219494697548454,-0.0078050530245154515,-0.30780505302451544
2026-01-08,-0.19123638341428983,-0.0015335046559250332,-0.30153350465592504,0.19583689738206497,0.29846649534407493
2026-01-23,-0.2766708599741125,-0.2233291400258875,0.0,0.23867958870004394,0.2613204112999561
2026-02-06,-0.14455955318973454,0.12098834870294946,0.007857068162261694,-0.2921429318377383,0.30785706816226166
