Date,Adj Close,Close,High,Low,Open,Volume,BenchmarkClose
2025-10-22,230.22999572753906,230.22999572753906,240.1300048828125,224.8800048828125,236.85000610351562,59668800,6699.39990234375
2025-10-23,234.99000549316406,234.99000549316406,235.89999389648438,228.5399932861328,230.16000366210938,39024400,6738.43994140625
2025-10-24,252.9199981689453,252.9199981689453,253.38999938964844,241.9499969482422,243.36000061035156,71221100,6791.68994140625
2025-10-27,259.6700134277344,259.6700134277344,260.4200134277344,249.8000030517578,257.8800048828125,65613100,6875.16015625
2025-10-28,258.010009765625,258.010009765625,264.5799865722656,257.0,259.1400146484375,47448700,6890.89013671875
2025-10-29,264.3299865722656,264.3299865722656,267.0799865722656,257.3999938964844,264.19000244140625,49335600,6890.58984375
2025-10-30,254.83999633789062,254.83999633789062,263.8800048828125,252.30999755859375,259.9200134277344,45162500,6822.33984375
2025-10-31,256.1199951171875,256.1199951171875,262.1300048828125,253.41000366210938,259.6000061035156,34449200,6840.2001953125
2025-11-03,259.6499938964844,259.6499938964844,260.9100036621094,253.88999938964844,259.3299865722656,36351400,6851.97021484375
2025-11-04,250.0500030517578,250.0500030517578,257.3800048828125,247.38999938964844,250.35000610351562,56491800,6771.5498046875
2025-11-05,256.3299865722656,256.3299865722656,259.6499938964844,242.80999755859375,243.24000549316406,67366600,6796.2900390625
2025-11-06,237.6999969482422,237.6999969482422,253.50999450683594,235.74000549316406,253.47000122070312,66049700,6720.31982421875
2025-11-07,233.5399932861328,233.5399932861328,235.8699951171875,224.63999938964844,230.94000244140625,52162600,6728.7998046875
2025-11-10,243.97999572753906,243.97999572753906,248.89999389648438,240.5,242.13999938964844,43361600,6832.43017578125
2025-11-11,237.52000427246094,237.52000427246094,248.4600067138672,234.63999938964844,241.66000366210938,61336800,6846.60986328125
2025-11-12,258.8900146484375,258.8900146484375,263.510009765625,250.0,253.1300048828125,108942000,6850.919921875
2025-11-13,247.9600067138672,247.9600067138672,259.6300048828125,246.05999755859375,251.89999389648438,63178600,6737.490234375
2025-11-14,246.80999755859375,246.80999755859375,253.44000244140625,235.0800018310547,240.11000061035156,47655600,6734.10986328125
2025-11-17,240.52000427246094,240.52000427246094,248.77000427246094,237.14999389648438,242.75,37942200,6672.41015625
2025-11-18,230.2899932861328,230.2899932861328,238.0,224.7100067138672,236.77999877929688,45619900,6617.31982421875
2025-11-19,223.5500030517578,223.5500030517578,235.27999877929688,219.7100067138672,230.25999450683594,52093400,6642.16015625
2025-11-20,206.02000427246094,206.02000427246094,234.25,204.52999877929688,232.6999969482422,66342900,6538.759765625
2025-11-21,203.77999877929688,203.77999877929688,208.8300018310547,195.0,208.80999755859375,67421100,6602.990234375
2025-11-24,215.0500030517578,215.0500030517578,217.1300048828125,205.85000610351562,207.16000366210938,46749600,6705.1201171875
2025-11-25,206.1300048828125,206.1300048828125,206.5800018310547,194.27999877929688,201.47999572753906,69773500,6765.8798828125
2025-11-26,214.24000549316406,214.24000549316406,215.58999633789062,207.0,210.0500030517578,43270200,6812.60986328125
2025-11-28,217.52999877929688,217.52999877929688,218.3000030517578,214.02000427246094,216.13999938964844,18658000,6849.08984375
2025-12-01,219.75999450683594,219.75999450683594,220.97999572753906,213.5,213.8800048828125,30768700,6812.6298828125
2025-12-02,215.24000549316406,215.24000549316406,225.97999572753906,214.38999938964844,221.7899932861328,42002500,6829.3701171875
2025-12-03,217.60000610351562,217.60000610351562,218.1999969482422,211.77000427246094,216.25999450683594,28545200,6849.72021484375
2025-12-04,215.97999572753906,215.97999572753906,219.1199951171875,214.13999938964844,216.8800048828125,24478200,6857.1201171875
2025-12-05,217.97000122070312,217.97000122070312,223.63999938964844,216.24000549316406,217.1699981689453,33292400,6870.39990234375
2025-12-08,221.11000061035156,221.11000061035156,223.7100067138672,218.36000061035156,219.08999633789062,30943200,6846.509765625
2025-12-09,221.6199951171875,221.6199951171875,224.83999633789062,217.91000366210938,221.0399932861328,25166100,6840.509765625
2025-12-10,221.4199981689453,221.4199981689453,222.61000061035156,218.6699981689453,222.0,23279400,6886.68017578125
2025-12-11,221.42999267578125,221.42999267578125,221.5,210.19000244140625,217.80999755859375,30694600,6901.0
2025-12-12,210.77999877929688,210.77999877929688,222.49000549316406,209.05999755859375,218.3699951171875,37073900,6827.41015625
2025-12-15,207.5800018310547,207.5800018310547,215.36000061035156,206.5800018310547,212.27999877929688,27222200,6816.509765625
2025-12-16,209.1699981689453,209.1699981689453,210.22000122070312,205.11000061035156,206.9199981689453,23467600,6800.259765625
2025-12-17,198.11000061035156,198.11000061035156,211.5,197.52999877929688,210.0399932861328,31595400,6721.43017578125
2025-12-18,201.05999755859375,201.05999755859375,206.36000061035156,200.5,203.82000732421875,29720100,6774.759765625
2025-12-19,213.42999267578125,213.42999267578125,215.17999267578125,204.1999969482422,204.60000610351562,58445500,6834.5
2025-12-22,214.9499969482422,214.9499969482422,220.1699981689453,213.30999755859375,220.0,24950700,6878.490234375
2025-12-23,214.89999389648438,214.89999389648438,217.02999877929688,212.27999877929688,212.86000061035156,20272300,6909.7900390625
2025-12-24,215.0399932861328,215.0399932861328,216.5399932861328,213.97000122070312,214.97999572753906,7956800,6932.0498046875
2025-12-26,214.99000549316406,214.99000549316406,216.8300018310547,213.02999877929688,215.42999267578125,15792600,6929.93994140625
2025-12-29,215.61000061035156,215.61000061035156,216.0500030517578,209.24000549316406,211.5800018310547,20326900,6905.740234375
2025-12-30,215.33999633789062,215.33999633789062,216.82000732421875,214.3300018310547,215.8699951171875,16409600,6896.240234375
2025-12-31,214.16000366210938,214.16000366210938,217.63999938964844,213.8000030517578,215.82000732421875,17591600,6845.5
2026-01-02,223.47000122070312,223.47000122070312,227.14999389648438,218.89999389648438,218.89999389648438,36446200,6858.47021484375
2026-01-05,221.0800018310547,221.0800018310547,234.02000427246094,220.47999572753906,230.25,31941100,6902.0498046875
2026-01-06,214.35000610351562,214.35000610351562,222.9199981689453,211.25,222.7100067138672,40033200,6944.81982421875
2026-01-07,210.02000427246094,210.02000427246094,212.1300048828125,207.1699981689453,212.1300048828125,29715500,6920.93017578125
2026-01-08,204.67999267578125,204.67999267578125,210.94000244140625,203.3300018310547,210.89999389648438,27505000,6921.4599609375
2026-01-09,203.1699981689453,203.1699981689453,207.3000030517578,203.07000732421875,205.72000122070312,24217300,6966.27978515625
2026-01-12,207.69000244140625,207.69000244140625,209.8800048828125,199.8000030517578,201.17999267578125,27287300,6977.27001953125
2026-01-13,220.97000122070312,220.97000122070312,223.11000061035156,214.97999572753906,215.10000610351562,56894900,6963.740234375
2026-01-14,223.60000610351562,223.60000610351562,224.08999633789062,215.11000061035156,217.5399932861328,40466500,6926.60009765625
2026-01-15,227.9199981689453,227.9199981689453,238.35000610351562,227.22000122070312,227.89999389648438,55270200,6944.47021484375
2026-01-16,231.8300018310547,231.8300018310547,234.49000549316406,228.86000061035156,234.3000030517578,42545600,6940.009765625
2026-01-20,231.9199981689453,231.9199981689453,239.5,225.41000366210938,226.0800018310547,44327700,6796.85986328125
2026-01-21,249.8000030517578,249.8000030517578,252.89999389648438,235.77999877929688,235.99000549316406,62385600,6875.6201171875
2026-01-22,253.72999572753906,253.72999572753906,256.0799865722656,246.6300048828125,251.75,37945000,6913.35009765625
2026-01-23,259.67999267578125,259.67999267578125,266.9599914550781,256.25,261.17999267578125,47525900,6915.60986328125
2026-01-26,251.30999755859375,251.30999755859375,258.2900085449219,250.3000030517578,256.75,30672500,6950.22998046875
2026-01-27,252.02999877929688,252.02999877929688,255.5500030517578,247.9600067138672,252.16000366210938,25691600,6978.60009765625
2026-01-28,252.74000549316406,252.74000549316406,257.3999938964844,250.2100067138672,254.1300048828125,27061200,6978.02978515625
2026-01-29,252.17999267578125,252.17999267578125,260.5299987792969,240.91000366210938,254.66000366210938,31685200,6969.009765625
2026-01-30,236.72999572753906,236.72999572753906,245.24000549316406,234.5500030517578,236.92999267578125,40035700,6939.02978515625
2026-02-02,246.27000427246094,246.27000427246094,249.97000122070312,235.0,235.77000427246094,36308100,6976.43994140625
2026-02-03,242.11000061035156,242.11000061035156,252.64999389648438,237.0399932861328,251.5500030517578,53097100,6917.81005859375
2026-02-04,200.19000244140625,200.19000244140625,218.5800018310547,199.14999389648438,215.0,107173300,6882.72021484375
2026-02-05,192.5,192.5,204.0399932861328,190.72000122070312,201.86000061035156,62196400,6798.39990234375
2026-02-06,208.44000244140625,208.44000244140625,209.27000427246094,196.42999267578125,197.1300048828125,54504500,6932.2998046875
2026-02-09,216.0,216.0,217.60000610351562,204.14999389648438,206.89999389648438,38810800,6964.81982421875
2026-02-10,213.57000732421875,213.57000732421875,219.38999938964844,213.1300048828125,215.13999938964844,25326700,6941.81005859375
2026-02-11,213.5800018310547,213.5800018310547,219.64999389648438,209.2100067138672,217.8800048828125,33384700,6941.47021484375
2026-02-12,205.94000244140625,205.94000244140625,218.4600067138672,205.13999938964844,215.8300018310547,32181000,6832.759765625
2026-02-13,207.32000732421875,207.32000732421875,210.0500030517578,203.8800048828125,204.02000427246094,26123900,6836.169921875
2026-02-17,203.0800018310547,203.0800018310547,205.3000030517578,194.8300018310547,202.14999389648438,33712100,6843.22021484375
2026-02-18,200.1199951171875,200.1199951171875,203.1999969482422,195.0,198.41000366210938,35664100,6881.31005859375
2026-02-19,203.3699951171875,203.3699951171875,204.10000610351562,198.2899932861328,200.11000061035156,25842300,6861.89013671875
2026-02-20,200.14999389648438,200.14999389648438,204.8699951171875,198.55999755859375,200.1199951171875,36317300,6909.509765625
2026-02-23,196.60000610351562,196.60000610351562,199.3800048828125,194.14999389648438,198.08999633789062,28187900,6837.75
2026-02-24,213.83999633789062,213.83999633789062,216.7100067138672,206.5,211.6300048828125,81367000,6890.06982421875
2026-02-25,210.86000061035156,210.86000061035156,216.6999969482422,210.3300018310547,214.82000732421875,44588100,6946.1298828125
2026-02-26,203.67999267578125,203.67999267578125,209.7899932861328,201.4600067138672,208.8000030517578,35020500,6908.85986328125
2026-02-27,200.2100067138672,200.2100067138672,201.88999938964844,197.74000549316406,200.11000061035156,31312400,6878.8798828125
2026-03-02,198.6199951171875,198.6199951171875,198.74000549316406,190.0,193.85000610351562,34120200,6881.6201171875
2026-03-03,190.9499969482422,190.9499969482422,193.63999938964844,188.22000122070312,191.4600067138672,37785700,6816.6298828125
2026-03-04,202.07000732421875,202.07000732421875,202.44000244140625,189.86000061035156,192.1199951171875,40912600,6869.5
2026-03-05,199.4499969482422,199.4499969482422,203.7899932861328,194.8800048828125,197.77000427246094,36000700,6830.7099609375
2026-03-06,192.42999267578125,192.42999267578125,200.24000549316406,191.25,195.27000427246094,33913800,6740.02001953125
2026-03-09,202.67999267578125,202.67999267578125,202.97000122070312,189.02000427246094,189.36000061035156,38877200,6795.990234375
2026-03-10,203.22999572753906,203.22999572753906,206.58999633789062,202.1999969482422,202.50999450683594,29139200,6781.47998046875
2026-03-11,204.8300018310547,204.8300018310547,209.2100067138672,203.6300048828125,205.11000061035156,23076400,6775.7998046875
2026-03-12,197.74000549316406,197.74000549316406,203.6199951171875,196.6699981689453,202.8300018310547,28886900,6672.6201171875
2026-03-13,193.38999938964844,193.38999938964844,199.67999267578125,192.27000427246094,198.11000061035156,27561900,6632.18994140625
2026-03-16,196.5800018310547,196.5800018310547,200.1699981689453,194.8000030517578,194.97999572753906,30285200,6699.3798828125
2026-03-17,196.30999755859375,196.30999755859375,199.2100067138672,195.25999450683594,196.67999267578125,22779700,6716.08984375
2026-03-18,199.4600067138672,199.4600067138672,202.86000061035156,195.75,196.0,28569100,6624.7001953125
2026-03-19,205.27000427246094,205.27000427246094,205.8800048828125,192.8300018310547,195.02999877929688,32245300,6606.490234375
2026-03-20,201.3300018310547,201.3300018310547,206.3000030517578,198.25999450683594,204.88999938964844,37265100,6506.47998046875
2026-03-23,202.67999267578125,202.67999267578125,209.11000061035156,201.7100067138672,206.39999389648438,31857800,6581.0
2026-03-24,205.3699951171875,205.3699951171875,206.42999267578125,200.1300048828125,201.38999938964844,27258800,6556.3701171875
2026-03-25,220.27000427246094,220.27000427246094,221.3300018310547,211.50999450683594,211.50999450683594,48518300,6591.89990234375
2026-03-26,203.77000427246094,203.77000427246094,221.0,203.42999267578125,217.97999572753906,49213000,6477.16015625
2026-03-27,201.99000549316406,201.99000549316406,203.27000427246094,197.69000244140625,201.77000427246094,29111300,6368.85009765625
