ticker,source_file,metric,value
UNP,UNP.xlsx,earnings_events,41
UNP,UNP.xlsx,events_with_post_results,41
UNP,UNP.xlsx,eps_surprise_vs_1d_return_corr,0.3540172346696122
UNP,UNP.xlsx,dimension,count
UNP,UNP.xlsx,earnings_events_total,41
UNP,UNP.xlsx,events_with_post_price_outcomes,41
UNP,UNP.xlsx,events_missing_post_price_outcomes,0
UNP,UNP.xlsx,events_missing_eps_estimate,0
TT,TT.xlsx,earnings_events,41
TT,TT.xlsx,events_with_post_results,41
TT,TT.xlsx,eps_surprise_vs_1d_return_corr,0.2521322195247379
TT,TT.xlsx,dimension,count
TT,TT.xlsx,earnings_events_total,41
TT,TT.xlsx,events_with_post_price_outcomes,41
TT,TT.xlsx,events_missing_post_price_outcomes,0
TT,TT.xlsx,events_missing_eps_estimate,0
ZTS,ZTS.xlsx,earnings_events,41
ZTS,ZTS.xlsx,events_with_post_results,0
ZTS,ZTS.xlsx,dimension,count
ZTS,ZTS.xlsx,earnings_events_total,41
ZTS,ZTS.xlsx,events_with_post_price_outcomes,0
ZTS,ZTS.xlsx,events_missing_post_price_outcomes,41
ZTS,ZTS.xlsx,events_missing_eps_estimate,0
WTW,WTW.xlsx,earnings_events,41
WTW,WTW.xlsx,events_with_post_results,41
WTW,WTW.xlsx,eps_surprise_vs_1d_return_corr,0.119222008765408
WTW,WTW.xlsx,dimension,count
WTW,WTW.xlsx,earnings_events_total,41
WTW,WTW.xlsx,events_with_post_price_outcomes,41
WTW,WTW.xlsx,events_missing_post_price_outcomes,0
WTW,WTW.xlsx,events_missing_eps_estimate,0
VLTO,VLTO.xlsx,earnings_events,10
VLTO,VLTO.xlsx,events_with_post_results,10
VLTO,VLTO.xlsx,eps_surprise_vs_1d_return_corr,0.3006538562310078
VLTO,VLTO.xlsx,dimension,count
VLTO,VLTO.xlsx,earnings_events_total,10
VLTO,VLTO.xlsx,events_with_post_price_outcomes,10
VLTO,VLTO.xlsx,events_missing_post_price_outcomes,0
VLTO,VLTO.xlsx,events_missing_eps_estimate,0
UAL,UAL.xlsx,earnings_events,41
UAL,UAL.xlsx,events_with_post_results,41
UAL,UAL.xlsx,eps_surprise_vs_1d_return_corr,0.4463330335333421
UAL,UAL.xlsx,dimension,count
UAL,UAL.xlsx,earnings_events_total,41
UAL,UAL.xlsx,events_with_post_price_outcomes,41
UAL,UAL.xlsx,events_missing_post_price_outcomes,0
UAL,UAL.xlsx,events_missing_eps_estimate,0
TRMB,TRMB.xlsx,earnings_events,41
TRMB,TRMB.xlsx,events_with_post_results,41
TRMB,TRMB.xlsx,eps_surprise_vs_1d_return_corr,0.3534413394645728
TRMB,TRMB.xlsx,dimension,count
TRMB,TRMB.xlsx,earnings_events_total,41
TRMB,TRMB.xlsx,events_with_post_price_outcomes,41
TRMB,TRMB.xlsx,events_missing_post_price_outcomes,0
TRMB,TRMB.xlsx,events_missing_eps_estimate,0
SCHW,SCHW.xlsx,earnings_events,41
SCHW,SCHW.xlsx,events_with_post_results,41
SCHW,SCHW.xlsx,eps_surprise_vs_1d_return_corr,0.01920330197904437
SCHW,SCHW.xlsx,dimension,count
SCHW,SCHW.xlsx,earnings_events_total,41
SCHW,SCHW.xlsx,events_with_post_price_outcomes,41
SCHW,SCHW.xlsx,events_missing_post_price_outcomes,0
SCHW,SCHW.xlsx,events_missing_eps_estimate,0
VST,VST.xlsx,earnings_events,35
VST,VST.xlsx,events_with_post_results,35
VST,VST.xlsx,eps_surprise_vs_1d_return_corr,0.1793528073551257
VST,VST.xlsx,dimension,count
VST,VST.xlsx,earnings_events_total,35
VST,VST.xlsx,events_with_post_price_outcomes,35
VST,VST.xlsx,events_missing_post_price_outcomes,0
VST,VST.xlsx,events_missing_eps_estimate,0
SYY,SYY.xlsx,earnings_events,41
SYY,SYY.xlsx,events_with_post_results,41
SYY,SYY.xlsx,eps_surprise_vs_1d_return_corr,-0.4277760997618895
SYY,SYY.xlsx,dimension,count
SYY,SYY.xlsx,earnings_events_total,41
SYY,SYY.xlsx,events_with_post_price_outcomes,41
SYY,SYY.xlsx,events_missing_post_price_outcomes,0
SYY,SYY.xlsx,events_missing_eps_estimate,0
SHW,SHW.xlsx,earnings_events,41
SHW,SHW.xlsx,events_with_post_results,41
SHW,SHW.xlsx,eps_surprise_vs_1d_return_corr,-0.003271021458764532
SHW,SHW.xlsx,dimension,count
SHW,SHW.xlsx,earnings_events_total,41
SHW,SHW.xlsx,events_with_post_price_outcomes,41
SHW,SHW.xlsx,events_missing_post_price_outcomes,0
SHW,SHW.xlsx,events_missing_eps_estimate,0
VRSN,VRSN.xlsx,earnings_events,41
VRSN,VRSN.xlsx,events_with_post_results,41
VRSN,VRSN.xlsx,eps_surprise_vs_1d_return_corr,0.01704335942887443
VRSN,VRSN.xlsx,dimension,count
VRSN,VRSN.xlsx,earnings_events_total,41
VRSN,VRSN.xlsx,events_with_post_price_outcomes,41
VRSN,VRSN.xlsx,events_missing_post_price_outcomes,0
VRSN,VRSN.xlsx,events_missing_eps_estimate,0
WAT,WAT.xlsx,earnings_events,41
WAT,WAT.xlsx,events_with_post_results,41
WAT,WAT.xlsx,eps_surprise_vs_1d_return_corr,-0.1721947956230606
WAT,WAT.xlsx,dimension,count
WAT,WAT.xlsx,earnings_events_total,41
WAT,WAT.xlsx,events_with_post_price_outcomes,41
WAT,WAT.xlsx,events_missing_post_price_outcomes,0
WAT,WAT.xlsx,events_missing_eps_estimate,0
WMB,WMB.xlsx,earnings_events,41
WMB,WMB.xlsx,events_with_post_results,41
WMB,WMB.xlsx,eps_surprise_vs_1d_return_corr,0.02311392474567064
WMB,WMB.xlsx,dimension,count
WMB,WMB.xlsx,earnings_events_total,41
WMB,WMB.xlsx,events_with_post_price_outcomes,41
WMB,WMB.xlsx,events_missing_post_price_outcomes,0
WMB,WMB.xlsx,events_missing_eps_estimate,0
TMUS,TMUS.xlsx,earnings_events,41
TMUS,TMUS.xlsx,events_with_post_results,41
TMUS,TMUS.xlsx,eps_surprise_vs_1d_return_corr,0.4029197869146157
TMUS,TMUS.xlsx,dimension,count
TMUS,TMUS.xlsx,earnings_events_total,41
TMUS,TMUS.xlsx,events_with_post_price_outcomes,41
TMUS,TMUS.xlsx,events_missing_post_price_outcomes,0
TMUS,TMUS.xlsx,events_missing_eps_estimate,0
WWD,WWD.xlsx,earnings_events,41
WWD,WWD.xlsx,events_with_post_results,41
WWD,WWD.xlsx,eps_surprise_vs_1d_return_corr,0.5371936479152574
WWD,WWD.xlsx,dimension,count
WWD,WWD.xlsx,earnings_events_total,41
WWD,WWD.xlsx,events_with_post_price_outcomes,41
WWD,WWD.xlsx,events_missing_post_price_outcomes,0
WWD,WWD.xlsx,events_missing_eps_estimate,0
TROW,TROW.xlsx,earnings_events,41
TROW,TROW.xlsx,events_with_post_results,41
TROW,TROW.xlsx,eps_surprise_vs_1d_return_corr,-0.2167212751776631
TROW,TROW.xlsx,dimension,count
TROW,TROW.xlsx,earnings_events_total,41
TROW,TROW.xlsx,events_with_post_price_outcomes,41
TROW,TROW.xlsx,events_missing_post_price_outcomes,0
TROW,TROW.xlsx,events_missing_eps_estimate,0
URI,URI.xlsx,earnings_events,41
URI,URI.xlsx,events_with_post_results,41
URI,URI.xlsx,eps_surprise_vs_1d_return_corr,0.05754472924115881
URI,URI.xlsx,dimension,count
URI,URI.xlsx,earnings_events_total,41
URI,URI.xlsx,events_with_post_price_outcomes,41
URI,URI.xlsx,events_missing_post_price_outcomes,0
URI,URI.xlsx,events_missing_eps_estimate,0
WY,WY.xlsx,earnings_events,41
WY,WY.xlsx,events_with_post_results,41
WY,WY.xlsx,eps_surprise_vs_1d_return_corr,0.05461314714011697
WY,WY.xlsx,dimension,count
WY,WY.xlsx,earnings_events_total,41
WY,WY.xlsx,events_with_post_price_outcomes,41
WY,WY.xlsx,events_missing_post_price_outcomes,0
WY,WY.xlsx,events_missing_eps_estimate,1
SYK,SYK.xlsx,earnings_events,41
SYK,SYK.xlsx,events_with_post_results,41
SYK,SYK.xlsx,eps_surprise_vs_1d_return_corr,-0.02568339728293952
SYK,SYK.xlsx,dimension,count
SYK,SYK.xlsx,earnings_events_total,41
SYK,SYK.xlsx,events_with_post_price_outcomes,41
SYK,SYK.xlsx,events_missing_post_price_outcomes,0
SYK,SYK.xlsx,events_missing_eps_estimate,0
ZBH,ZBH.xlsx,earnings_events,41
ZBH,ZBH.xlsx,events_with_post_results,41
ZBH,ZBH.xlsx,eps_surprise_vs_1d_return_corr,0.3615523924899124
ZBH,ZBH.xlsx,dimension,count
ZBH,ZBH.xlsx,earnings_events_total,41
ZBH,ZBH.xlsx,events_with_post_price_outcomes,41
ZBH,ZBH.xlsx,events_missing_post_price_outcomes,0
ZBH,ZBH.xlsx,events_missing_eps_estimate,0
WELL,WELL.xlsx,earnings_events,41
WELL,WELL.xlsx,events_with_post_results,41
WELL,WELL.xlsx,eps_surprise_vs_1d_return_corr,-0.04321210160627311
WELL,WELL.xlsx,dimension,count
WELL,WELL.xlsx,earnings_events_total,41
WELL,WELL.xlsx,events_with_post_price_outcomes,41
WELL,WELL.xlsx,events_missing_post_price_outcomes,0
WELL,WELL.xlsx,events_missing_eps_estimate,0
TOL,TOL.xlsx,earnings_events,40
TOL,TOL.xlsx,events_with_post_results,40
TOL,TOL.xlsx,eps_surprise_vs_1d_return_corr,0.3870969366326362
TOL,TOL.xlsx,dimension,count
TOL,TOL.xlsx,earnings_events_total,40
TOL,TOL.xlsx,events_with_post_price_outcomes,40
TOL,TOL.xlsx,events_missing_post_price_outcomes,0
TOL,TOL.xlsx,events_missing_eps_estimate,0
USFD,USFD.xlsx,earnings_events,39
USFD,USFD.xlsx,events_with_post_results,39
USFD,USFD.xlsx,eps_surprise_vs_1d_return_corr,-0.1153878539247485
USFD,USFD.xlsx,dimension,count
USFD,USFD.xlsx,earnings_events_total,39
USFD,USFD.xlsx,events_with_post_price_outcomes,39
USFD,USFD.xlsx,events_missing_post_price_outcomes,0
USFD,USFD.xlsx,events_missing_eps_estimate,0
SSNC,SSNC.xlsx,earnings_events,41
SSNC,SSNC.xlsx,events_with_post_results,41
SSNC,SSNC.xlsx,eps_surprise_vs_1d_return_corr,0.3643357775162335
SSNC,SSNC.xlsx,dimension,count
SSNC,SSNC.xlsx,earnings_events_total,41
SSNC,SSNC.xlsx,events_with_post_price_outcomes,41
SSNC,SSNC.xlsx,events_missing_post_price_outcomes,0
SSNC,SSNC.xlsx,events_missing_eps_estimate,0
USB,USB.xlsx,earnings_events,41
USB,USB.xlsx,events_with_post_results,41
USB,USB.xlsx,eps_surprise_vs_1d_return_corr,0.4087128495964853
USB,USB.xlsx,dimension,count
USB,USB.xlsx,earnings_events_total,41
USB,USB.xlsx,events_with_post_price_outcomes,41
USB,USB.xlsx,events_missing_post_price_outcomes,0
USB,USB.xlsx,events_missing_eps_estimate,0
SUI,SUI.xlsx,earnings_events,39
SUI,SUI.xlsx,events_with_post_results,39
SUI,SUI.xlsx,eps_surprise_vs_1d_return_corr,-0.1601443319918477
SUI,SUI.xlsx,dimension,count
SUI,SUI.xlsx,earnings_events_total,39
SUI,SUI.xlsx,events_with_post_price_outcomes,39
SUI,SUI.xlsx,events_missing_post_price_outcomes,0
SUI,SUI.xlsx,events_missing_eps_estimate,0
SPOT,SPOT.xlsx,earnings_events,32
SPOT,SPOT.xlsx,events_with_post_results,32
SPOT,SPOT.xlsx,eps_surprise_vs_1d_return_corr,-0.1253126161871594
SPOT,SPOT.xlsx,dimension,count
SPOT,SPOT.xlsx,earnings_events_total,32
SPOT,SPOT.xlsx,events_with_post_price_outcomes,32
SPOT,SPOT.xlsx,events_missing_post_price_outcomes,0
SPOT,SPOT.xlsx,events_missing_eps_estimate,0
SNPS,SNPS.xlsx,earnings_events,40
SNPS,SNPS.xlsx,events_with_post_results,40
SNPS,SNPS.xlsx,eps_surprise_vs_1d_return_corr,0.6887666411854122
SNPS,SNPS.xlsx,dimension,count
SNPS,SNPS.xlsx,earnings_events_total,40
SNPS,SNPS.xlsx,events_with_post_price_outcomes,40
SNPS,SNPS.xlsx,events_missing_post_price_outcomes,0
SNPS,SNPS.xlsx,events_missing_eps_estimate,0
VRT,VRT.xlsx,earnings_events,24
VRT,VRT.xlsx,events_with_post_results,24
VRT,VRT.xlsx,eps_surprise_vs_1d_return_corr,-0.134671938719398
VRT,VRT.xlsx,dimension,count
VRT,VRT.xlsx,earnings_events_total,24
VRT,VRT.xlsx,events_with_post_price_outcomes,24
VRT,VRT.xlsx,events_missing_post_price_outcomes,0
VRT,VRT.xlsx,events_missing_eps_estimate,0
TXN,TXN.xlsx,earnings_events,41
TXN,TXN.xlsx,events_with_post_results,41
TXN,TXN.xlsx,eps_surprise_vs_1d_return_corr,0.08140316035021204
TXN,TXN.xlsx,dimension,count
TXN,TXN.xlsx,earnings_events_total,41
TXN,TXN.xlsx,events_with_post_price_outcomes,41
TXN,TXN.xlsx,events_missing_post_price_outcomes,0
TXN,TXN.xlsx,events_missing_eps_estimate,0
STZ,STZ.xlsx,earnings_events,41
STZ,STZ.xlsx,events_with_post_results,41
STZ,STZ.xlsx,eps_surprise_vs_1d_return_corr,0.07608610774178517
STZ,STZ.xlsx,dimension,count
STZ,STZ.xlsx,earnings_events_total,41
STZ,STZ.xlsx,events_with_post_price_outcomes,41
STZ,STZ.xlsx,events_missing_post_price_outcomes,0
STZ,STZ.xlsx,events_missing_eps_estimate,0
WDAY,WDAY.xlsx,earnings_events,40
WDAY,WDAY.xlsx,events_with_post_results,40
WDAY,WDAY.xlsx,eps_surprise_vs_1d_return_corr,-0.1292250251961798
WDAY,WDAY.xlsx,dimension,count
WDAY,WDAY.xlsx,earnings_events_total,40
WDAY,WDAY.xlsx,events_with_post_price_outcomes,40
WDAY,WDAY.xlsx,events_missing_post_price_outcomes,0
WDAY,WDAY.xlsx,events_missing_eps_estimate,0
TPL,TPL.xlsx,earnings_events,21
TPL,TPL.xlsx,events_with_post_results,21
TPL,TPL.xlsx,eps_surprise_vs_1d_return_corr,0.3487024832878556
TPL,TPL.xlsx,dimension,count
TPL,TPL.xlsx,earnings_events_total,21
TPL,TPL.xlsx,events_with_post_price_outcomes,21
TPL,TPL.xlsx,events_missing_post_price_outcomes,0
TPL,TPL.xlsx,events_missing_eps_estimate,0
TRU,TRU.xlsx,earnings_events,41
TRU,TRU.xlsx,events_with_post_results,41
TRU,TRU.xlsx,eps_surprise_vs_1d_return_corr,0.4813957946021982
TRU,TRU.xlsx,dimension,count
TRU,TRU.xlsx,earnings_events_total,41
TRU,TRU.xlsx,events_with_post_price_outcomes,41
TRU,TRU.xlsx,events_missing_post_price_outcomes,0
TRU,TRU.xlsx,events_missing_eps_estimate,0
SBUX,SBUX.xlsx,earnings_events,41
SBUX,SBUX.xlsx,events_with_post_results,41
SBUX,SBUX.xlsx,eps_surprise_vs_1d_return_corr,0.1182120554116536
SBUX,SBUX.xlsx,dimension,count
SBUX,SBUX.xlsx,earnings_events_total,41
SBUX,SBUX.xlsx,events_with_post_price_outcomes,41
SBUX,SBUX.xlsx,events_missing_post_price_outcomes,0
SBUX,SBUX.xlsx,events_missing_eps_estimate,0
T,T.xlsx,earnings_events,41
T,T.xlsx,events_with_post_results,41
T,T.xlsx,eps_surprise_vs_1d_return_corr,0.2920487075936228
T,T.xlsx,dimension,count
T,T.xlsx,earnings_events_total,41
T,T.xlsx,events_with_post_price_outcomes,41
T,T.xlsx,events_missing_post_price_outcomes,0
T,T.xlsx,events_missing_eps_estimate,0
VICI,VICI.xlsx,earnings_events,32
VICI,VICI.xlsx,events_with_post_results,32
VICI,VICI.xlsx,eps_surprise_vs_1d_return_corr,0.260936843432847
VICI,VICI.xlsx,dimension,count
VICI,VICI.xlsx,earnings_events_total,32
VICI,VICI.xlsx,events_with_post_price_outcomes,32
VICI,VICI.xlsx,events_missing_post_price_outcomes,0
VICI,VICI.xlsx,events_missing_eps_estimate,0
WSO,WSO.xlsx,earnings_events,40
WSO,WSO.xlsx,events_with_post_results,40
WSO,WSO.xlsx,eps_surprise_vs_1d_return_corr,-0.2110469567151664
WSO,WSO.xlsx,dimension,count
WSO,WSO.xlsx,earnings_events_total,40
WSO,WSO.xlsx,events_with_post_price_outcomes,40
WSO,WSO.xlsx,events_missing_post_price_outcomes,0
WSO,WSO.xlsx,events_missing_eps_estimate,0
TSCO,TSCO.xlsx,earnings_events,41
TSCO,TSCO.xlsx,events_with_post_results,41
TSCO,TSCO.xlsx,eps_surprise_vs_1d_return_corr,0.001127720895847772
TSCO,TSCO.xlsx,dimension,count
TSCO,TSCO.xlsx,earnings_events_total,41
TSCO,TSCO.xlsx,events_with_post_price_outcomes,41
TSCO,TSCO.xlsx,events_missing_post_price_outcomes,0
TSCO,TSCO.xlsx,events_missing_eps_estimate,0
WM,WM.xlsx,earnings_events,41
WM,WM.xlsx,events_with_post_results,41
WM,WM.xlsx,eps_surprise_vs_1d_return_corr,0.4093827643250872
WM,WM.xlsx,dimension,count
WM,WM.xlsx,earnings_events_total,41
WM,WM.xlsx,events_with_post_price_outcomes,41
WM,WM.xlsx,events_missing_post_price_outcomes,0
WM,WM.xlsx,events_missing_eps_estimate,0
SYF,SYF.xlsx,earnings_events,41
SYF,SYF.xlsx,events_with_post_results,41
SYF,SYF.xlsx,eps_surprise_vs_1d_return_corr,0.05678623749460842
SYF,SYF.xlsx,dimension,count
SYF,SYF.xlsx,earnings_events_total,41
SYF,SYF.xlsx,events_with_post_price_outcomes,41
SYF,SYF.xlsx,events_missing_post_price_outcomes,0
SYF,SYF.xlsx,events_missing_eps_estimate,0
ALAB,ALAB.xlsx,earnings_events,8
ALAB,ALAB.xlsx,events_with_post_results,8
ALAB,ALAB.xlsx,eps_surprise_vs_1d_return_corr,0.0335604863073581
ALAB,ALAB.xlsx,dimension,count
ALAB,ALAB.xlsx,earnings_events_total,8
ALAB,ALAB.xlsx,events_with_post_price_outcomes,8
ALAB,ALAB.xlsx,events_missing_post_price_outcomes,0
ALAB,ALAB.xlsx,events_missing_eps_estimate,0
APG,APG.xlsx,earnings_events,24
APG,APG.xlsx,events_with_post_results,24
APG,APG.xlsx,eps_surprise_vs_1d_return_corr,-0.06747911447490149
APG,APG.xlsx,dimension,count
APG,APG.xlsx,earnings_events_total,24
APG,APG.xlsx,events_with_post_price_outcomes,24
APG,APG.xlsx,events_missing_post_price_outcomes,0
APG,APG.xlsx,events_missing_eps_estimate,0
CSL,CSL.xlsx,earnings_events,41
CSL,CSL.xlsx,events_with_post_results,41
CSL,CSL.xlsx,eps_surprise_vs_1d_return_corr,0.4191983544982783
CSL,CSL.xlsx,dimension,count
CSL,CSL.xlsx,earnings_events_total,41
CSL,CSL.xlsx,events_with_post_price_outcomes,41
CSL,CSL.xlsx,events_missing_post_price_outcomes,0
CSL,CSL.xlsx,events_missing_eps_estimate,0
DTE,DTE.xlsx,earnings_events,40
DTE,DTE.xlsx,events_with_post_results,40
DTE,DTE.xlsx,eps_surprise_vs_1d_return_corr,-0.3905389418461079
DTE,DTE.xlsx,dimension,count
DTE,DTE.xlsx,earnings_events_total,40
DTE,DTE.xlsx,events_with_post_price_outcomes,40
DTE,DTE.xlsx,events_missing_post_price_outcomes,0
DTE,DTE.xlsx,events_missing_eps_estimate,0
COR,COR.xlsx,earnings_events,41
COR,COR.xlsx,events_with_post_results,41
COR,COR.xlsx,eps_surprise_vs_1d_return_corr,-0.2340115074692836
COR,COR.xlsx,dimension,count
COR,COR.xlsx,earnings_events_total,41
COR,COR.xlsx,events_with_post_price_outcomes,41
COR,COR.xlsx,events_missing_post_price_outcomes,0
COR,COR.xlsx,events_missing_eps_estimate,0
AXP,AXP.xlsx,earnings_events,41
AXP,AXP.xlsx,events_with_post_results,41
AXP,AXP.xlsx,eps_surprise_vs_1d_return_corr,0.02443391139527771
AXP,AXP.xlsx,dimension,count
AXP,AXP.xlsx,earnings_events_total,41
AXP,AXP.xlsx,events_with_post_price_outcomes,41
AXP,AXP.xlsx,events_missing_post_price_outcomes,0
AXP,AXP.xlsx,events_missing_eps_estimate,0
CLX,CLX.xlsx,earnings_events,41
CLX,CLX.xlsx,events_with_post_results,41
CLX,CLX.xlsx,eps_surprise_vs_1d_return_corr,0.3895624485272049
CLX,CLX.xlsx,dimension,count
CLX,CLX.xlsx,earnings_events_total,41
CLX,CLX.xlsx,events_with_post_price_outcomes,41
CLX,CLX.xlsx,events_missing_post_price_outcomes,0
CLX,CLX.xlsx,events_missing_eps_estimate,0
CG,CG.xlsx,earnings_events,41
CG,CG.xlsx,events_with_post_results,41
CG,CG.xlsx,eps_surprise_vs_1d_return_corr,-0.05151068543445057
CG,CG.xlsx,dimension,count
CG,CG.xlsx,earnings_events_total,41
CG,CG.xlsx,events_with_post_price_outcomes,41
CG,CG.xlsx,events_missing_post_price_outcomes,0
CG,CG.xlsx,events_missing_eps_estimate,0
ALL,ALL.xlsx,earnings_events,41
ALL,ALL.xlsx,events_with_post_results,41
ALL,ALL.xlsx,eps_surprise_vs_1d_return_corr,0.318291586986238
ALL,ALL.xlsx,dimension,count
ALL,ALL.xlsx,earnings_events_total,41
ALL,ALL.xlsx,events_with_post_price_outcomes,41
ALL,ALL.xlsx,events_missing_post_price_outcomes,0
ALL,ALL.xlsx,events_missing_eps_estimate,0
BA,BA.xlsx,earnings_events,41
BA,BA.xlsx,events_with_post_results,41
BA,BA.xlsx,eps_surprise_vs_1d_return_corr,-0.1947184449041508
BA,BA.xlsx,dimension,count
BA,BA.xlsx,earnings_events_total,41
BA,BA.xlsx,events_with_post_price_outcomes,41
BA,BA.xlsx,events_missing_post_price_outcomes,0
BA,BA.xlsx,events_missing_eps_estimate,0
DXCM,DXCM.xlsx,earnings_events,41
DXCM,DXCM.xlsx,events_with_post_results,41
DXCM,DXCM.xlsx,eps_surprise_vs_1d_return_corr,0.3083041479361833
DXCM,DXCM.xlsx,dimension,count
DXCM,DXCM.xlsx,earnings_events_total,41
DXCM,DXCM.xlsx,events_with_post_price_outcomes,41
DXCM,DXCM.xlsx,events_missing_post_price_outcomes,0
DXCM,DXCM.xlsx,events_missing_eps_estimate,2
CAH,CAH.xlsx,earnings_events,41
CAH,CAH.xlsx,events_with_post_results,41
CAH,CAH.xlsx,eps_surprise_vs_1d_return_corr,-0.2151309564987834
CAH,CAH.xlsx,dimension,count
CAH,CAH.xlsx,earnings_events_total,41
CAH,CAH.xlsx,events_with_post_price_outcomes,41
CAH,CAH.xlsx,events_missing_post_price_outcomes,0
CAH,CAH.xlsx,events_missing_eps_estimate,0
BX,BX.xlsx,earnings_events,41
BX,BX.xlsx,events_with_post_results,41
BX,BX.xlsx,eps_surprise_vs_1d_return_corr,0.03342343739636998
BX,BX.xlsx,dimension,count
BX,BX.xlsx,earnings_events_total,41
BX,BX.xlsx,events_with_post_price_outcomes,41
BX,BX.xlsx,events_missing_post_price_outcomes,0
BX,BX.xlsx,events_missing_eps_estimate,0
CPNG,CPNG.xlsx,earnings_events,19
CPNG,CPNG.xlsx,events_with_post_results,19
CPNG,CPNG.xlsx,eps_surprise_vs_1d_return_corr,0.1290507893660152
CPNG,CPNG.xlsx,dimension,count
CPNG,CPNG.xlsx,earnings_events_total,19
CPNG,CPNG.xlsx,events_with_post_price_outcomes,19
CPNG,CPNG.xlsx,events_missing_post_price_outcomes,0
CPNG,CPNG.xlsx,events_missing_eps_estimate,0
CMG,CMG.xlsx,earnings_events,41
CMG,CMG.xlsx,events_with_post_results,41
CMG,CMG.xlsx,eps_surprise_vs_1d_return_corr,0.3672589409079416
CMG,CMG.xlsx,dimension,count
CMG,CMG.xlsx,earnings_events_total,41
CMG,CMG.xlsx,events_with_post_price_outcomes,41
CMG,CMG.xlsx,events_missing_post_price_outcomes,0
CMG,CMG.xlsx,events_missing_eps_estimate,0
ESS,ESS.xlsx,earnings_events,41
ESS,ESS.xlsx,events_with_post_results,41
ESS,ESS.xlsx,eps_surprise_vs_1d_return_corr,-0.1085313703799492
ESS,ESS.xlsx,dimension,count
ESS,ESS.xlsx,earnings_events_total,41
ESS,ESS.xlsx,events_with_post_price_outcomes,41
ESS,ESS.xlsx,events_missing_post_price_outcomes,0
ESS,ESS.xlsx,events_missing_eps_estimate,0
BWXT,BWXT.xlsx,earnings_events,40
BWXT,BWXT.xlsx,events_with_post_results,40
BWXT,BWXT.xlsx,eps_surprise_vs_1d_return_corr,0.5740711662498714
BWXT,BWXT.xlsx,dimension,count
BWXT,BWXT.xlsx,earnings_events_total,40
BWXT,BWXT.xlsx,events_with_post_price_outcomes,40
BWXT,BWXT.xlsx,events_missing_post_price_outcomes,0
BWXT,BWXT.xlsx,events_missing_eps_estimate,0
CRS,CRS.xlsx,earnings_events,41
CRS,CRS.xlsx,events_with_post_results,41
CRS,CRS.xlsx,eps_surprise_vs_1d_return_corr,-0.05839403979821309
CRS,CRS.xlsx,dimension,count
CRS,CRS.xlsx,earnings_events_total,41
CRS,CRS.xlsx,events_with_post_price_outcomes,41
CRS,CRS.xlsx,events_missing_post_price_outcomes,0
CRS,CRS.xlsx,events_missing_eps_estimate,0
CVNA,CVNA.xlsx,earnings_events,35
CVNA,CVNA.xlsx,events_with_post_results,35
CVNA,CVNA.xlsx,eps_surprise_vs_1d_return_corr,0.06609897791141801
CVNA,CVNA.xlsx,dimension,count
CVNA,CVNA.xlsx,earnings_events_total,35
CVNA,CVNA.xlsx,events_with_post_price_outcomes,35
CVNA,CVNA.xlsx,events_missing_post_price_outcomes,0
CVNA,CVNA.xlsx,events_missing_eps_estimate,0
EQIX,EQIX.xlsx,earnings_events,41
EQIX,EQIX.xlsx,events_with_post_results,41
EQIX,EQIX.xlsx,eps_surprise_vs_1d_return_corr,0.3625961404197589
EQIX,EQIX.xlsx,dimension,count
EQIX,EQIX.xlsx,earnings_events_total,41
EQIX,EQIX.xlsx,events_with_post_price_outcomes,41
EQIX,EQIX.xlsx,events_missing_post_price_outcomes,0
EQIX,EQIX.xlsx,events_missing_eps_estimate,0
COIN,COIN.xlsx,earnings_events,20
COIN,COIN.xlsx,events_with_post_results,20
COIN,COIN.xlsx,eps_surprise_vs_1d_return_corr,-0.03331136078145223
COIN,COIN.xlsx,dimension,count
COIN,COIN.xlsx,earnings_events_total,20
COIN,COIN.xlsx,events_with_post_price_outcomes,20
COIN,COIN.xlsx,events_missing_post_price_outcomes,0
COIN,COIN.xlsx,events_missing_eps_estimate,0
ES,ES.xlsx,earnings_events,41
ES,ES.xlsx,events_with_post_results,41
ES,ES.xlsx,eps_surprise_vs_1d_return_corr,-0.2701284883614867
ES,ES.xlsx,dimension,count
ES,ES.xlsx,earnings_events_total,41
ES,ES.xlsx,events_with_post_price_outcomes,41
ES,ES.xlsx,events_missing_post_price_outcomes,0
ES,ES.xlsx,events_missing_eps_estimate,0
CMCSA,CMCSA.xlsx,earnings_events,41
CMCSA,CMCSA.xlsx,events_with_post_results,41
CMCSA,CMCSA.xlsx,eps_surprise_vs_1d_return_corr,-0.0789487164107623
CMCSA,CMCSA.xlsx,dimension,count
CMCSA,CMCSA.xlsx,earnings_events_total,41
CMCSA,CMCSA.xlsx,events_with_post_price_outcomes,41
CMCSA,CMCSA.xlsx,events_missing_post_price_outcomes,0
CMCSA,CMCSA.xlsx,events_missing_eps_estimate,0
EWBC,EWBC.xlsx,earnings_events,41
EWBC,EWBC.xlsx,events_with_post_results,41
EWBC,EWBC.xlsx,eps_surprise_vs_1d_return_corr,0.130179445020458
EWBC,EWBC.xlsx,dimension,count
EWBC,EWBC.xlsx,earnings_events_total,41
EWBC,EWBC.xlsx,events_with_post_price_outcomes,41
EWBC,EWBC.xlsx,events_missing_post_price_outcomes,0
EWBC,EWBC.xlsx,events_missing_eps_estimate,0
AIG,AIG.xlsx,earnings_events,41
