ticker,source_file,event_date,event_trade_date,price_before_er_release,price_open_on_er_release,price_after_er_release,price_high_after_er_release,price_low_after_er_release,gap_pct,return_1d,return_5d,return_10d,rv_10d_annualized,return_1d_pct
ABNB,ABNB.xlsx,2021-08-12,2021-08-12,148.16,148.86,151.15,151.68,146.55,0.0047246013157409,0.0106516749941398,-0.0562355298923878,0.0104532047294474,0.6481317509747141,1.065167499413988
ABNB,ABNB.xlsx,2021-11-04,2021-11-04,172.87,175.95,178.45,179.43,173.96,0.0178168676927814,0.1298402833577272,0.073746169163154,0.1450266479428339,0.5384788834033083,12.98402833577272
ABNB,ABNB.xlsx,2022-02-15,2022-02-15,169.66,172.92,180.07,180.63,172.75,0.0192148675967758,0.0364857655256287,-0.1667685501007197,-0.1251735859839126,0.7078889544653393,3.648576552562877
ABNB,ABNB.xlsx,2022-05-03,2022-05-03,152.78,154.09,145.0,154.49,141.58,0.0085744048243261,0.0771033977640085,-0.1991034672178071,-0.1896551724137931,0.8805695523445186,7.710339776400854
ABNB,ABNB.xlsx,2022-08-02,2022-08-02,111.2,111.67,116.34,117.78,111.1,0.0042266297985771,-0.0113460524013641,-0.0163313903755519,0.0673887245493385,0.364488227860303,-1.13460524013641
ABNB,ABNB.xlsx,2022-11-01,2022-11-01,106.91,110.96,109.05,113.1,108.0,0.037929029434861,-0.1342503345249787,-0.0930765817682872,-0.0187070230026413,0.6577387960287671,-13.42503345249787
ABNB,ABNB.xlsx,2023-02-14,2023-02-14,116.42,116.29,120.87,121.32,115.2,-0.0011166230498416,0.1335318225655482,0.0524530172402093,-0.0003309416283476,0.345094676551389,13.35318225655482
ABNB,ABNB.xlsx,2023-05-09,2023-05-09,125.65,126.6,127.07,128.96,125.01,0.0075606600613253,-0.1092311110942996,-0.1704571974874813,-0.1638466966618892,0.4755045211831713,-10.92311110942996
ABNB,ABNB.xlsx,2023-08-03,2023-08-03,144.56,140.94,140.88,143.1,139.75,-0.0250414719031814,-0.0050397976239267,-0.0348523814021275,-0.0914963555670316,0.222439873320425,-0.5039797623926701
ABNB,ABNB.xlsx,2023-11-01,2023-11-01,118.29,118.25,119.47,119.89,116.66,-0.0003381597363915,-0.033230109484716,-0.0151502263338061,0.0743283233621803,0.5473319749708402,-3.323010948471605
ABNB,ABNB.xlsx,2024-02-13,2024-02-13,153.8,149.21,150.82,153.02,148.58,-0.029843928782927,-0.0173717693193338,-0.0104760758143854,0.0173052991964906,0.5005222235288648,-1.737176931933382
ABNB,ABNB.xlsx,2024-05-08,2024-05-08,159.81,157.1,157.9,158.62,155.84,-0.0169575839839714,-0.0687143208620993,-0.0766307239546763,-0.0962000492069391,0.1848189388981766,-6.871432086209939
ABNB,ABNB.xlsx,2024-08-06,2024-08-06,125.31,126.9,130.47,131.45,126.3,0.0127284434744108,-0.1338238592865291,-0.1040085810367182,-0.100329607149632,0.28242680333464,-13.38238592865291
ABNB,ABNB.xlsx,2024-11-07,2024-11-07,140.91,141.76,147.37,148.64,141.7,0.0060321540177146,-0.0865847521857436,-0.0869240549842411,-0.095745410041789,0.3243902042114047,-8.658475218574369
ABNB,ABNB.xlsx,2025-02-13,2025-02-13,140.52,139.64,141.04,141.94,138.76,-0.0062624883009981,0.1444980562461236,0.0356637427504791,-0.0153856939325214,0.3628588130906951,14.44980562461236
ABNB,ABNB.xlsx,2025-05-01,2025-05-01,121.92,121.92,124.01,125.08,121.9,0.0,0.0100798320979529,0.019191978166434,0.1030561320034731,0.356403271518949,1.007983209795293
ABNB,ABNB.xlsx,2025-08-06,2025-08-06,129.96,130.68,130.5,131.29,128.3,0.0055016643655985,-0.0802298944115181,-0.0455938463466834,-0.0424521142952286,0.230178072342051,-8.022989441151818
ABNB,ABNB.xlsx,2025-11-06,2025-11-06,122.5,122.38,120.53,123.39,119.82,-0.0009796142578124,0.00290382873696,0.0054758455885983,-0.0745872227231261,0.3001500906276868,0.2903828736960046
ABT,ABT.xlsx,2016-01-28,2016-01-28,40.47,38.41,36.71,38.5,36.0,-0.0509019350421265,0.031054192810662,0.0354126741890987,-0.0100789687036866,0.2311993705467701,3.105419281066202
ABT,ABT.xlsx,2016-04-20,2016-04-20,43.85,44.48,43.97,44.58,43.51,0.0143671856337017,-0.0020468535385328,-0.003183975113981,-0.1335001724725484,0.4318423119563007,-0.2046853538532845
ABT,ABT.xlsx,2016-07-20,2016-07-20,41.8,42.8,42.65,42.92,42.1,0.0239234454127306,0.0091441823140803,0.0239155124636396,0.0539272955398364,0.1112673333095864,0.9144182314080318
ABT,ABT.xlsx,2016-10-19,2016-10-19,41.17,40.52,40.01,41.38,39.94,-0.0157881403956907,0.0182455233081253,-0.0012496685618114,-0.0327417549000174,0.1056707392316595,1.824552330812534
ABT,ABT.xlsx,2017-01-25,2017-01-25,40.31,39.76,40.31,40.47,39.25,-0.0136443322505625,0.0161249736799147,0.0501116444789333,0.051848178650093,0.1493774028718518,1.612497367991472
ABT,ABT.xlsx,2017-04-19,2017-04-19,43.43,43.78,43.59,44.0,43.12,0.0080589102385841,0.0089469921606615,0.0048175976998749,0.0029823598912632,0.1472737622016637,0.8946992160661527
ABT,ABT.xlsx,2017-07-20,2017-07-20,49.43,49.68,50.85,51.13,49.35,0.0050576572619163,-0.0001966238315285,-0.0145525641293015,-0.0332349789070115,0.0733759205207347,-0.0196623831528519
ABT,ABT.xlsx,2017-10-18,2017-10-18,55.06,55.18,55.77,56.6,54.92,0.0021794211567705,0.0041240728052442,-0.0050205984758584,-0.0317375012235143,0.1277683539404744,0.4124072805244294
ABT,ABT.xlsx,2018-01-24,2018-01-24,59.23,61.0,61.72,64.16,60.74,0.0298835129401191,0.0243033047688412,0.00712894714852,-0.0494167691418439,0.2950315602916069,2.430330476884124
ABT,ABT.xlsx,2018-04-18,2018-04-18,59.8,59.0,59.52,59.62,57.45,-0.0133779138338977,0.0060483973048188,-0.0146169174259689,-0.0280578288104623,0.1974151964242262,0.6048397304818875
ABT,ABT.xlsx,2018-07-18,2018-07-18,62.8,64.31,64.75,65.5,64.2,0.0240445595521934,-0.0149807138332529,0.0074131792576617,0.0004633016107624,0.1513684336958553,-1.498071383325295
ABT,ABT.xlsx,2018-10-17,2018-10-17,70.95,70.4,70.23,70.69,69.17,-0.0077518737987332,-0.0297594171633884,-0.0468460879719228,-0.0183682308680964,0.2106537885087878,-2.975941716338848
ABT,ABT.xlsx,2019-01-23,2019-01-23,71.49,70.5,69.91,71.55,69.27,-0.0138480611743205,0.0135888556498113,0.0253182169982595,0.0512086112734748,0.2551656217213408,1.358885564981138
ABT,ABT.xlsx,2019-04-17,2019-04-17,76.38,76.18,72.88,76.29,72.36,-0.0026184466540188,0.0142700460307518,0.0717618489850906,0.0809550184992935,0.1606434378535207,1.427004603075188
ABT,ABT.xlsx,2019-07-17,2019-07-17,83.16,85.89,85.76,86.75,85.43,0.0328282300062348,0.0233208949414784,0.0329989987309549,0.0156249569089566,0.1238341025694127,2.332089494147849
ABT,ABT.xlsx,2019-10-16,2019-10-16,81.98,81.36,81.78,83.69,79.65,-0.0075628533934378,0.0073367386045128,-0.0062362697950978,0.0272683222086098,0.1484174050694988,0.7336738604512894
ABT,ABT.xlsx,2020-01-22,2020-01-22,89.73,90.78,91.86,92.45,90.03,0.0117017205291583,-0.012301298126604,-0.0296102895997217,-0.0250381345142145,0.1693487326141607,-1.230129812660408
ABT,ABT.xlsx,2020-04-16,2020-04-16,90.94,92.6,96.0,96.99,91.14,0.018253749594788,0.0001041889190673,-0.0214583079020181,-0.0407292048136392,0.3489525124006375,0.0104188919067382
ABT,ABT.xlsx,2020-07-16,2020-07-16,96.73,97.85,96.4,97.99,94.29,0.0115785700229402,0.0295642990561157,0.0458506026865439,0.0532157383010083,0.2266847515990304,2.956429905611579
ABT,ABT.xlsx,2020-10-21,2020-10-21,108.36,108.01,105.93,109.0,104.75,-0.0032299600604437,0.0335127257767444,0.00462567603472,0.052865085037175,0.255583324594693,3.351272577674447
ABT,ABT.xlsx,2021-01-27,2021-01-27,114.73,115.2,114.29,117.78,113.5,0.0040965185876131,0.0533729847340682,0.0518855565462694,0.0962463899893586,0.2535834310537052,5.337298473406826
ABT,ABT.xlsx,2021-04-20,2021-04-20,124.53,120.5,120.0,122.0,119.01,-0.0323616704312284,0.021666653951009,0.0141666412353516,-0.0204999923706055,0.1153634490349627,2.166665395100908
ABT,ABT.xlsx,2021-07-22,2021-07-22,118.98,118.0,118.25,118.75,115.86,-0.0082367064152254,0.0215645078372752,0.0240168823500264,0.0334883643507202,0.093234078353561,2.156450783727526
ABT,ABT.xlsx,2021-10-20,2021-10-20,119.34,123.53,123.31,124.8,122.19,0.0351097919388483,0.0141108225416779,0.0356824394858019,0.043710968261817,0.1159824077124501,1.411082254167795
ABT,ABT.xlsx,2022-01-26,2022-01-26,123.27,119.19,120.07,121.68,119.0,-0.0330980312547095,0.0030815586534724,0.0830348431469043,0.0867827585976832,0.2832394008344352,0.3081558653472483
ABT,ABT.xlsx,2022-04-20,2022-04-20,119.98,119.48,122.64,124.05,117.5,-0.004167361110272,0.0059524083542616,-0.0482713486497701,-0.0565884089688932,0.3307855359247245,0.5952408354261696
ABT,ABT.xlsx,2022-07-20,2022-07-20,109.93,106.99,108.23,108.82,106.88,-0.026744313956559,0.0227293634682777,0.0162616137138202,0.012750597899058,0.1401720801670358,2.27293634682777
ABT,ABT.xlsx,2022-10-19,2022-10-19,104.98,101.0,98.11,101.17,96.32,-0.0379120139994806,-0.0295586740173042,0.0031596937790767,-0.0007134817489424,0.2660052250953944,-2.955867401730428
ABT,ABT.xlsx,2023-01-25,2023-01-25,112.53,110.0,111.0,112.24,109.59,-0.0224828828467235,0.0006306278812993,0.0073873846380561,-0.0072072347005208,0.1745744671723983,0.0630627881299306
ABT,ABT.xlsx,2023-04-19,2023-04-19,104.15,108.5,112.29,112.7,108.15,0.0417666674065311,-0.0172767158748681,-0.0315255221895526,-0.0047199107220203,0.1346043340597047,-1.727671587486812
ABT,ABT.xlsx,2023-07-20,2023-07-20,107.28,108.1,111.83,112.57,107.78,0.0076435468321656,0.0219976664955174,0.0073325554985057,-0.0383618067180968,0.1445197150881026,2.199766649551749
ABT,ABT.xlsx,2023-10-18,2023-10-18,92.14,96.0,95.56,96.5,91.65,0.041892778770576,-0.0012557044815109,-0.0208245909858813,-0.0057554984974339,0.1786673843659758,-0.1255704481510911
ABT,ABT.xlsx,2024-01-24,2024-01-24,114.0,110.75,110.77,113.35,109.74,-0.0285087719298245,0.0151665645579934,0.0214860066348252,0.0229304052767282,0.1919150164493826,1.516656455799348
ABT,ABT.xlsx,2024-04-17,2024-04-17,109.21,107.53,105.9,108.72,104.25,-0.0153832095894106,-0.0059490545206323,0.0093484216194992,0.0036827137302082,0.1337386498229959,-0.5949054520632324
ABT,ABT.xlsx,2024-07-18,2024-07-18,104.68,102.39,100.07,104.15,99.71,-0.0218762027975855,0.0195862805081434,0.0588587929210624,0.1007295079623753,0.2604165213214449,1.958628050814348
ABT,ABT.xlsx,2024-10-16,2024-10-16,116.05,118.01,117.82,119.52,116.64,0.0168892635323629,0.0005941240452005,-0.0068748732022728,-0.0286029770438887,0.1806258349678551,0.0594124045200539
ABT,ABT.xlsx,2025-01-22,2025-01-22,116.79,114.13,117.78,119.94,113.5,-0.0227759537739307,0.0461878289844446,0.0855833073147096,0.1212429863075104,0.2919914204889773,4.618782898444462
ABT,ABT.xlsx,2025-04-16,2025-04-16,126.22,129.7,129.7,134.16,129.01,0.0275708738225575,0.0098689191165337,-0.0024671709557355,0.0090979796633394,0.1488253378380692,0.986891911653376
ABT,ABT.xlsx,2025-07-17,2025-07-17,131.74,126.55,120.51,126.86,119.77,-0.0393957964551289,0.02622185691394,0.0425690578581083,0.0471330197036659,0.142565745829256,2.622185691394008
ABT,ABT.xlsx,2025-10-15,2025-10-15,133.27,128.01,129.45,131.48,125.74,-0.0394688196668118,-0.0140594803996164,-0.0115874857888157,-0.0387794265076232,0.1502318605766214,-1.405948039961646
ABT,ABT.xlsx,2026-01-22,2026-01-22,120.73,107.53,108.61,114.0,105.78,-0.1093349143593695,-0.010956656244534,-0.023202322606568,0.004327421214086,0.2236966418438716,-1.095665624453401
ACGL,ACGL.xlsx,2016-02-09,2016-02-09,22.55,22.46,22.62,22.67,22.44,-0.0036960659750864,0.0148813663979403,0.0047148917026706,0.0135553557996355,0.2289382521810624,1.488136639794035
ACGL,ACGL.xlsx,2016-04-27,2016-04-27,23.77,23.7,23.8,23.88,23.32,-0.0026648041527447,-0.0102240301252102,-0.0116246491640443,0.0072829465235524,0.1126747480015101,-1.022403012521023
ACGL,ACGL.xlsx,2016-07-27,2016-07-27,23.22,23.18,23.15,23.31,23.1,-0.0018659273808561,0.0407487122100882,0.0636429107145784,0.0822174382420688,0.0531711727572599,4.074871221008824
ACGL,ACGL.xlsx,2016-10-26,2016-10-26,25.95,25.85,26.3,26.35,25.81,-0.0038540743039708,-0.0237008743489449,-0.020278815215914,0.0040558355659465,0.1327841738363972,-2.370087434894497
ACGL,ACGL.xlsx,2017-02-13,2017-02-13,31.0,30.97,31.07,31.19,30.96,-0.0009678681198616,-0.0022529673483028,0.0047205497878772,0.0145906953799068,0.0883720775336878,-0.2252967348302826
ACGL,ACGL.xlsx,2017-04-25,2017-04-25,31.87,31.94,32.17,32.33,31.81,0.0020916405827462,0.0103617002001144,-0.0002071581132223,-0.011812162730702,0.0902133224940607,1.03617002001144
ACGL,ACGL.xlsx,2017-07-26,2017-07-26,33.04,33.16,33.01,33.16,32.79,0.0035310194685793,-0.0446328847722153,-0.0116125815910166,-0.0211047183566454,0.1147575296793769,-4.463288477221539
ACGL,ACGL.xlsx,2017-10-25,2017-10-25,33.98,33.89,34.04,34.14,33.66,-0.0024526262524309,-0.0146900400649683,-0.0417196599879764,-0.065223757714759,0.173339322426281,-1.469004006496832
ACGL,ACGL.xlsx,2018-02-12,2018-02-12,28.96,29.09,28.97,29.32,28.64,0.0046040473201618,0.0058681422272446,0.0207110940866726,0.0245081466568759,0.1900104020216892,0.5868142227244633
ACGL,ACGL.xlsx,2018-05-01,2018-05-01,26.71,26.69,26.88,26.96,26.43,-0.0006239765228297,-0.0210839966236877,-0.0079374845736114,-0.0308818025317232,0.1447915249785864,-2.108399662368776
ACGL,ACGL.xlsx,2018-07-31,2018-07-31,30.34,30.47,30.56,30.7,30.17,0.0042847448949505,-0.0163612568304271,-0.0114528922639473,-0.0094894965067621,0.0562612215441996,-1.636125683042711
ACGL,ACGL.xlsx,2018-10-30,2018-10-30,26.77,26.88,27.64,27.75,26.77,0.0041090288054526,0.0264110515812223,0.0086830599282881,0.018451528225172,0.1750555737249773,2.641105158122237
ACGL,ACGL.xlsx,2019-02-12,2019-02-12,30.33,30.46,30.83,30.96,30.29,0.0042861576357933,0.0366525839624707,0.0476808082060411,0.0496270090960671,0.1898968996409238,3.665258396247073
ACGL,ACGL.xlsx,2019-04-30,2019-04-30,33.3,34.58,33.78,34.58,33.0,0.0384385172168288,0.0020722231306626,-0.0044404297395526,0.0032563828989531,0.1865174014954165,0.2072223130662687
ACGL,ACGL.xlsx,2019-07-29,2019-07-29,38.2,38.19,38.2,38.46,38.02,-0.0002618360217461,0.0353402734858272,-0.0115183882884402,0.02094238798646,0.2565238573124875,3.534027348582724
ACGL,ACGL.xlsx,2019-10-29,2019-10-29,40.7,40.5,41.03,41.31,40.46,-0.0049140235673305,0.0238849517765722,-0.011942429401601,-0.0124298887815356,0.194295289591889,2.388495177657224
ACGL,ACGL.xlsx,2020-02-11,2020-02-11,46.78,46.87,47.75,47.95,46.87,0.0019239024142028,-0.0148690907742964,0.00900524199321,-0.0820942024910013,0.2696133871932103,-1.486909077429643
ACGL,ACGL.xlsx,2020-05-04,2020-05-04,23.11,22.94,23.8,24.03,22.41,-0.007356125997582,-0.0025209860447791,0.0613445814547684,0.0235294702202764,0.7182497481007285,-0.2520986044779128
ACGL,ACGL.xlsx,2020-07-29,2020-07-29,30.1,30.05,30.86,30.96,29.94,-0.0016611675672921,0.0081011015896137,-0.0012962059214582,0.0563835978404314,0.2582088869857169,0.8101101589613746
ACGL,ACGL.xlsx,2020-10-29,2020-10-29,29.45,29.39,30.43,30.75,29.11,-0.0020373980216163,-0.0072297475680834,0.048636198731309,0.1084455867224969,0.5220312908066176,-0.7229747568083478
ACGL,ACGL.xlsx,2021-02-09,2021-02-09,34.15,34.3,35.1,35.15,34.16,0.0043923193112589,-0.0059828801595955,0.007122507432139,0.0133903487502899,0.1668810116182988,-0.5982880159595583
ACGL,ACGL.xlsx,2021-04-27,2021-04-27,40.15,39.88,40.49,40.57,39.88,-0.0067247932130124,-0.0246974551382104,-0.0056804975895052,-0.0224746804072389,0.2320116546314986,-2.469745513821042
ACGL,ACGL.xlsx,2021-07-28,2021-07-28,38.53,38.67,38.06,38.79,37.78,0.0036335165866567,0.0115606571422184,0.0357329675928148,0.0909090635740423,0.1030577644503345,1.156065714221843
ACGL,ACGL.xlsx,2021-10-27,2021-10-27,43.15,43.27,42.33,43.72,42.32,0.0027809716718734,-0.0068509544763257,0.0217339506059357,-0.0134657095408701,0.2641453302388039,-0.6850954476325777
ACGL,ACGL.xlsx,2022-02-09,2022-02-09,48.2,48.3,48.26,48.68,48.09,0.0020746571066028,-0.0180273303386456,-0.0126398014270572,-0.048280109767799,0.2733045148642082,-1.802733033864568
ACGL,ACGL.xlsx,2022-04-27,2022-04-27,46.51,46.7,47.93,48.18,46.56,0.0040851956195036,-0.0244106400207185,-0.0129355086154217,-0.0459002868544085,0.2595287775088307,-2.441064002071858
ACGL,ACGL.xlsx,2022-07-27,2022-07-27,44.24,44.16,44.28,44.51,43.74,-0.0018083595845256,-0.022357675949901,-0.0176151490695515,0.0214543990318181,0.1959482335725974,-2.235767594990101
ACGL,ACGL.xlsx,2022-10-26,2022-10-26,49.22,49.31,48.79,49.66,48.6,0.0018285280446119,0.0594383614831768,0.1522853077629518,0.1797499547693722,0.5142191012874832,5.943836148317683
ACGL,ACGL.xlsx,2023-02-13,2023-02-13,64.22,64.3,65.25,65.36,64.14,0.0012457463334476,0.0157854219049329,0.0352490889158285,0.0727969348659003,0.1668767649932891,1.578542190493293
ACGL,ACGL.xlsx,2023-04-26,2023-04-26,72.59,72.08,72.29,73.18,72.01,-0.0070256858047219,0.0219946924575167,0.0460644873271738,0.0681975410532447,0.2693890479569001,2.199469245751673
ACGL,ACGL.xlsx,2023-07-26,2023-07-26,81.36,81.29,82.08,82.86,81.29,-0.0008603698905984,-0.0293616424018835,-0.0575048868836322,-0.0612816601740594,0.2404468568737185,-2.936164240188355
ACGL,ACGL.xlsx,2023-10-30,2023-10-30,81.36,82.02,82.88,83.13,81.84,0.0081120455723162,0.0458494591902403,0.0275097307462492,0.0445222317047564,0.3461967174009614,4.58494591902403
ACGL,ACGL.xlsx,2024-02-14,2024-02-14,84.06,84.0,84.87,85.37,83.91,-0.0007137468514905,0.0298102827550428,0.0111935538764955,0.0320489395933021,0.170986595784687,2.981028275504283
ACGL,ACGL.xlsx,2024-04-29,2024-04-29,90.9,90.8,91.25,91.64,90.61,-0.0011000932061879,0.0250959004441353,0.0645479385166951,0.0729863415025684,0.23611543381006,2.509590044413534
